I_D	TSEVENT_ID	YEAR	MONTH	DAY	HOUR	MINUTE	SECOND	DOUBTFUL	COUNTRY	STATE	LOCATION_NAME	LATITUDE	LONGITUDE	REGION_CODE	DISTANCE_FROM_SOURCE	ARR_DAY	ARR_HOUR	ARR_MIN	TRAVEL_TIME_HOURS	TRAVEL_TIME_MINUTES	WATER_HT	HORIZONTAL_INUNDATION	TYPE_MEASUREMENT_ID	PERIOD	FIRST_MOTION	DEATHS	DEATHS_DESCRIPTION	INJURIES	INJURIES_DESCRIPTION	DAMAGE_MILLIONS_DOLLARS	DAMAGE_DESCRIPTION	HOUSES_DAMAGED	HOUSES_DAMAGED_DESCRIPTION	HOUSES_DESTROYED	HOUSES_DESTROYED_DESCRIPTION
11583	2260	1996	2	17	5	59	30.5		INDONESIA	PAPUA	ARNINI, BIAK ISLAND	-1.091	135.812	83	129						1.58		1												 
11584	2260	1996	2	17	5	59	30.5		INDONESIA	PAPUA	MARDRI, BIAK ISLAND	-.938	135.786	83	130						7.68		1												 
11585	2260	1996	2	17	5	59	30.5		INDONESIA	PAPUA	RAYORI	-.821	135.496	83	162						.61		1												 
11586	2260	1996	2	17	5	59	30.5		INDONESIA	PAPUA	KORIDO	-.837	135.588	83	152						1		1												 
11587	2260	1996	2	17	5	59	30.5		INDONESIA	PAPUA	MARSAM	-.799	135.701	83	140						1.56		1												 
11588	2260	1996	2	17	5	59	30.5		INDONESIA	PAPUA	RASAIDORI	-.678	135.616	83	150						.94		1												 
11589	2260	1996	2	17	5	59	30.5		INDONESIA	PAPUA	KPUDORI	-.673	135.63	83	149						1.21		1												 
11590	2260	1996	2	17	5	59	30.5		INDONESIA	PAPUA	MORMSAO, OWI ISLAND	-1.235	136.199	83	92						1.76		1												 
11591	2260	1996	2	17	5	59	30.5		INDONESIA	PAPUA	KAWAWI, OWI ISLAND	-1.233	136.207	83	91						1.83		1												 
11592	2260	1996	2	17	5	59	30.5		INDONESIA	PAPUA	MARWAEMUM, OWI ISLAND	-1.231	136.219	83	90						2.42		1												 
11593	2260	1996	2	17	5	59	30.5		INDONESIA	PAPUA	TANJUNG WASORI	-1.232	136.228	83	89						2.21		1												 
11594	2260	1996	2	17	5	59	30.5		INDONESIA	PAPUA	INSUMARIRES	-1.244	136.304	83	82						1.24		1												 
11572	2260	1996	2	17	5	59	30.5		INDONESIA	PAPUA	SORIDO, BIAK ISLAND	-1.159	136.048	83	105						2.13		1												 
11573	2260	1996	2	17	5	59	30.5		INDONESIA	PAPUA	ADOKI, BIAK ISLAND	-1.144	135.994	83	110						1.27		1												 
11574	2260	1996	2	17	5	59	30.5		INDONESIA	PAPUA	SAMBER, BIAK ISLAND	-1.17	135.907	83	120						1.42		1												 
11575	2260	1996	2	17	5	59	30.5		INDONESIA	PAPUA	SAURI, BIAK ISLAND	-1.055	136.296	83	75						3.16		1												 
11576	2260	1996	2	17	5	59	30.5		INDONESIA	PAPUA	BOSNIK, BIAK ISLAND	-1.172	136.224	83	87						1.79		1												 
11577	2260	1996	2	17	5	59	30.5		INDONESIA	PAPUA	SABA, BIAK ISLAND	-1.152	136.279	83	80						2.04		1												 
11578	2260	1996	2	17	5	59	30.5		INDONESIA	PAPUA	ANGGADUBER, BIAK ISLAND	-1.133	136.327	83	75						1.8		1												 
11579	2260	1996	2	17	5	59	30.5		INDONESIA	PAPUA	WARARI, BIAK ISLAND	-1.104	136.355	83	70						2.5		1												 
11580	2260	1996	2	17	5	59	30.5		INDONESIA	PAPUA	WARDO, BIAK ISLAND	-1.036	135.825	83	126						2.01		1												 
11581	2260	1996	2	17	5	59	30.5		INDONESIA	PAPUA	MAMORIBO, BIAK ISLAND	-.988	135.795	83	129						4.17		1												 
11582	2260	1996	2	17	5	59	30.5		INDONESIA	PAPUA	MARODORI, BIAK ISLAND	-.939	135.784	83	130						3.78		1												 
11299	2260	1996	2	17	5	59	30.5		USA	CA	CRESCENT CITY, CA	41.7456	-124.184	88	10811						.18		2												 
11300	2260	1996	2	17	5	59	30.5		USA	CA	SANTA MONICA, CA	34.008	-118.5	88	11404						.05		2												 
11301	2260	1996	2	17	5	59	30.5		USA	OR	PORT ORFORD, OR	42.737	-124.497	88	10775						.04		2												 
11507	2260	1996	2	17	5	59	30.5		JAPAN	TOKYO	YAENE, HACHIJO ISLAND	33.1	139.767	85	3792						.86		2												 
32164	2260	1996	2	17	5	59	30.5		CANADA	BC	VICTORIA, BRITISH COLUMBIA	48.425	-123.372	88	10797	17	21	44	15	44	.05		2	25	R										 
32165	2260	1996	2	17	5	59	30.5		CANADA	BC	BAMFIELD, BRITISH COLUMBIA	48.837	-125.137	88	10663	17	20	55	14	55	.07		2	12	R										 
32166	2260	1996	2	17	5	59	30.5		CANADA	BC	TOFINO, BRITISH COLUMBIA	49.153	-125.913	88	10604						.03		2	30											 
32167	2260	1996	2	17	5	59	30.5		CANADA	BC	PORT ALBERNI, BRITISH COLUMBIA	49.23	-124.82	88	10682	17	21	1	15	1	.18		2	100	R										 
32168	2260	1996	2	17	5	59	30.5		CANADA	BC	WINTER HARBOR, BRITISH COLUMBIA	50.513	-128.028	88	10442	17	20	52	14	52	.08		2	20	R										 
32169	2260	1996	2	17	5	59	30.5		CANADA	BC	PORT HARDY, BRITISH COLUMBIA	50.722	-127.488	88	10478	18	0	33	18	33	.03		2	18	R										 
11727	2260	1996	2	17	5	59	30.5		JAPAN	OKINAWA	MIYAKO ISLAND	24.79	125.26	85	3122	17	19	19	13	19	.12														 
32416	2260	1996	2	17	5	59	30.5		TAIWAN		CHANGKANG (TAITUNG)	22.78333	121.18333	84	3139						.28		2												 
32417	2260	1996	2	17	5	59	30.5		TAIWAN		KEELUNG	25.15	121.75	84	3327						.13		2												 
6426	2260	1996	2	17	5	59	30.5		JAPAN	IZU-OSHIMA, TOKYO	OSHIMA ISLAND	34.79	139.39	85	3977	17	21	9	15	9	.16		2												 
6464	2261	1996	2	21	12	51	1.3		USA	HI	KAHULUI, MAUI, HI	20.895	-156.477	80	9054						.15		2												 
32402	2261	1996	2	21	12	51	1.3		FRENCH POLYNESIA	MARQUESAS ISLANDS	TAHAUKU BAY, HIVA OA	-9.8	-139.03	81	6508						2	100	1								1				 
6445	2261	1996	2	21	12	51	1.3		PERU		CALLAO LA PUNTA	-12.069	-77.1668	89	382						.9		2												 
26739	2261	1996	2	21	12	51	1.3		CHILE	ARICA	ARICA	-18.4758	-70.3232	89	1405						.22		2												 
26740	2261	1996	2	21	12	51	1.3		CHILE	COPIAPO	CALDERA	-27.0644	-70.8247	89	2150						.11		2												 
26741	2261	1996	2	21	12	51	1.3		CHILE	VALPARAISO	VALPARAISO	-33.033	-71.633	89	2732						.04		2												 
26742	2261	1996	2	21	12	51	1.3		ECUADOR	GALAPAGOS ISLANDS	SANTA CRUZ ISLAND	-.7533	-90.3117	89	1541						.2		2												 
26743	2261	1996	2	21	12	51	1.3		PERU		ALL OF PERU			89									1			12	1	57	2		1	22	1	15	1 
6452	2261	1996	2	21	12	51	1.3		CHILE	ISLA DE PASCUA	EASTER ISLAND	-27.15	-109.45	89	3691						.3		2												 
6460	2261	1996	2	21	12	51	1.3		USA	HI	HILO, HAWAII, HI	19.7303	-155.0553	80	8879						.1		2												 
26674	2261	1996	2	21	12	51	1.3		PERU		PUERTO SANTA II	-8.98768333	-78.65095	89	123						2.68	112	5												 
26675	2261	1996	2	21	12	51	1.3		PERU		PUERTO SANTA I	-8.9862	-78.64863333	89	123						1.68	138	5												 
26676	2261	1996	2	21	12	51	1.3		PERU		RIO SANTA III	-8.96303333	-78.6432	89	125						2.7	222	5												 
26677	2261	1996	2	21	12	51	1.3		PERU		RIO SANTA II	-8.96273333	-78.64325	89	125						2.3	380	5												 
26678	2261	1996	2	21	12	51	1.3		PERU		RIO SANTA I	-8.96273333	-78.64325	89	125						3.1	364	5			4	1								 
26679	2261	1996	2	21	12	51	1.3		PERU		CAMPO SANTA	-8.91958333	-78.6491	89	127						1.21	455	5			2	1								 
26680	2261	1996	2	21	12	51	1.3		PERU		BOCANA DE CHAO II	-8.62113333	-78.7501	89	142						1.78	259	5												 
26681	2261	1996	2	21	12	51	1.3		PERU		BOCANA DE CHAO I	-8.61515	-78.75393333	89	142						1.41	256	5												 
26682	2261	1996	2	21	12	51	1.3		PERU		EL CARMELO I	-8.48723333	-78.87195	89	146						1.2	113	5												 
26683	2261	1996	2	21	12	51	1.3		PERU		LAS DELICIAS II	-8.18575	-79.01066667	89	169						2.7	20	5												 
26684	2261	1996	2	21	12	51	1.3		PERU		LAS DELICIAS I	-8.1831	-79.0131	89	169						3.09	17	5												 
26685	2261	1996	2	21	12	51	1.3		PERU		LA POSA HUANCHACO	-8.08615	-79.12263333	89	175						3.76	73	5												 
26686	2261	1996	2	21	12	51	1.3		PERU		PUERTO CHICAMA	-7.69856667	-79.4376	89	211						1.54	59	5												 
26687	2261	1996	2	21	12	51	1.3		PERU		HUACO PRIETA	-7.92365	-79.3074	89	188							28	5												 
26688	2261	1996	2	21	12	51	1.3		PERU		EL DORADO II	-9.18823333	-78.56635	89	121							350	5												 
26689	2261	1996	2	21	12	51	1.3		PERU		PUERTO SUPE	-10.80056667	-77.73433333	89	243						1.94		5												 
26690	2261	1996	2	21	12	51	1.3		PERU		CULEBRAS I, BLUFF	-9.95038333	-78.23023333	89	154						5.04		5								1				 
26691	2261	1996	2	21	12	51	1.3		PERU		CULEBRAS II, DOCK	-9.9481	-78.2279	89	154						3.35		5												 
26692	2261	1996	2	21	12	51	1.3		PERU		PUERTO DE CASMA	-9.4574	-78.3854	89	133						2.25		5												 
26693	2261	1996	2	21	12	51	1.3		PERU		PINOS	-9.42853333	-78.39833333	89	132						1.6		5												 
26694	2261	1996	2	21	12	51	1.3		PERU		PLAYA TORTUGA	-9.37026667	-78.41285	89	131						2.42		5												 
26695	2261	1996	2	21	12	51	1.3		PERU		EL DORADO I	-9.18833333	-78.56666667	89	121						2.78		5												 
26696	2261	1996	2	21	12	51	1.3		PERU		PORT OF CHIMBOTE II, PIER	-9.07373333	-78.61168333	89	122						4.89		5												 
26697	2261	1996	2	21	12	51	1.3		PERU		HUANCHACO	-8.07726667	-79.1202	89	176						3.1		5												 
26657	2261	1996	2	21	12	51	1.3		PERU		HUARMEY	-10.09803333	-78.16975	89	165						.89	65	5												 
26658	2261	1996	2	21	12	51	1.3		PERU		TUQUILLO	-10.01785	-78.19296667	89	160						1.93	25	5												 
26659	2261	1996	2	21	12	51	1.3		PERU		PLAYA CHIMUS	-9.31935	-78.4754	89	126						3.13	112	5												 
26660	2261	1996	2	21	12	51	1.3		PERU		PLAYA MAR BRAVA I	-9.28006667	-78.50343333	89	124						2.38	90	5												 
26661	2261	1996	2	21	12	51	1.3		PERU		PLAYA MAR BRAVA II	-9.27743333	-78.5085	89	123						2.08	174	5												 
26662	2261	1996	2	21	12	51	1.3		PERU		ENSENADA LA POSA IV	-9.19438333	-78.5811	89	119						4.5	64	5												 
26663	2261	1996	2	21	12	51	1.3		PERU		NOTCH NW OF ENS. LA POSA	-9.19438333	-78.5811	89	119						3.84	80	5												 
26664	2261	1996	2	21	12	51	1.3		PERU		ENSENADA LA POSA I 	-9.1941	-78.57776667	89	119						4.13	24	5												 
26665	2261	1996	2	21	12	51	1.3		PERU		ENSENADA LA POSA III	-9.1937	-78.57955	89	119						4.35	24	5												 
6488	2261	1996	2	21	12	51	1.3		MEXICO		SOCORRO ISLAND	18.73	-111.02	88	4670						.1		2												 
26737	2261	1996	2	21	12	51	1.3		PERU		CHIMBOTE	-9.083	-78.616	89	121	21	14	6	1	6	1.1		2												 
26738	2261	1996	2	21	12	51	1.3		PERU		SALAVERRY	-8.23	-78.92	89	168						.7		2												 
26656	2261	1996	2	21	12	51	1.3		PERU		BALNEARIA TOMBORERO	-10.3261	-78.0531	89	187						1.01	50	5												 
26666	2261	1996	2	21	12	51	1.3		PERU		ENSENADA LA POSA II, BOAT RAMP	-9.19283333	-78.57811667	89	119						3.61	54	5												 
26667	2261	1996	2	21	12	51	1.3		PERU		PLAYA ALCONSILLO	-9.17276667	-78.5323	89	125						1.69	130	5												 
26668	2261	1996	2	21	12	51	1.3		PERU		CHIMBOTE BAY	-9.10096667	-78.5695	89	124						2.8	64	5												 
26669	2261	1996	2	21	12	51	1.3		PERU		PORT OF CHIMBOTE I, GUARDSHACK	-9.07373333	-78.61168333	89	122						3.04	40	5												 
26670	2261	1996	2	21	12	51	1.3		PERU		COISHCO III, STREET, FISH MARKET	-9.01935	-78.62038333	89	124						2.2	90	5												 
26671	2261	1996	2	21	12	51	1.3		PERU		COISHCO II, PUMPHOUSE	-9.017	-78.62121667	89	124						2.6	90	5												 
26672	2261	1996	2	21	12	51	1.3		PERU		COISHCO I (WALL)	-9.01596667	-78.62283333	89	124						4.7	87	5			6	1				1				 
26673	2261	1996	2	21	12	51	1.3		PERU		PUERTO SANTA III, TRANSIT LINE	-8.9912	-78.65181667	89	123						1.75	330	5												 
6491	2262	1996	2	25	3	8	15.8		ECUADOR	GALAPAGOS ISLANDS	BALTRA ISLAND	-.433	-90.283	89	2016						.06		2												 
10557	2263	1996	6	10	4	3	35.4		USA	AK	AK70 BPR, ALASKA ARRAY	54.29	-158.547	87	1311	10	6	7	2	4			3												 
15437	2263	1996	6	10	4	3	35.4		JAPAN	IWATE	OFUNATO	39.017	141.75	85	3416						.07		2												 
10564	2263	1996	6	10	4	3	35.4		USA	OR	WC67 BPR, OFF OREGON COAST	45.933	-129.981	88	3486	10	9	3	5	0			3												 
10558	2263	1996	6	10	4	3	35.4		USA	AK	AK71 BPR, ALASKA ARRAY	53.423	-157.278	87	1389	10	6	5	2	2			3												 
10559	2263	1996	6	10	4	3	35.4		USA	AK	AK73 BPR, ALASKA ARRAY	52.018	-155.724	87	1502	10	6	7	2	4			3												 
10560	2263	1996	6	10	4	3	35.4		USA	AK	AK72 BPR, ALASKA ARRAY	52.039	-158.751	87	1296	10	5	52	1	49			3												 
10561	2263	1996	6	10	4	3	35.4		USA	WA	NEAH BAY, WA	48.367	-124.612	88	3726								2												 
10562	2263	1996	6	10	4	3	35.4		USA	WA	TOKE POINT, WA	46.705	-123.966	88	3853								2												 
10563	2263	1996	6	10	4	3	35.4		USA	OR	WC68 BPR, OFF OREGON COAST	45.96	-130	88	3483	10	9	3	5	0			3												 
10576	2263	1996	6	10	4	3	35.4		CHILE	VALPARAISO	VALPARAISO	-33.033	-71.633	89	13880								2												 
10577	2263	1996	6	10	4	3	35.4		MARSHALL ISLANDS, REP. OF	MH	KWAJALEIN, MARSHALL ISLANDS	8.733	167.733	81	4948								2												 
10575	2263	1996	6	10	4	3	35.4		PERU		LOBOS DE AFUERA	-6.933	-80.717	89	11092								2												 
15430	2263	1996	6	10	4	3	35.4		JAPAN	AOMORI	HACHINOHE	40.533	141.533	85	3330						.08		2												 
15431	2263	1996	6	10	4	3	35.4		JAPAN	AOMORI	MUTSUOGAWARA	40.933	141.4	85	3314						.06		2												 
15432	2263	1996	6	10	4	3	35.4		JAPAN	BONIN IS, TOKYO	CHICHIJIMA ISLAND	27.0939	142.1947	85	4313						.14		2												 
15433	2263	1996	6	10	4	3	35.4		JAPAN	CHIBA	CHOSHI	35.75	140.867	85	3707						.06		2												 
15434	2263	1996	6	10	4	3	35.4		JAPAN	CHIBA	MERA	34.9189	139.825	85	3840						.09		2												 
15435	2263	1996	6	10	4	3	35.4		JAPAN	FUKUSHIMA	ONAHAMA	36.933	140.9	85	3619						.09		2												 
15436	2263	1996	6	10	4	3	35.4		JAPAN	IWATE	MIYAKO	39.65	141.983	85	3357						.07		2												 
15438	2263	1996	6	10	4	3	35.4		JAPAN	MIE	OWASE	34.083	136.2	85	4148						.08		2												 
15439	2263	1996	6	10	4	3	35.4		JAPAN	MIE	TOBA	34.483	136.817	85	4076						.09		2												 
15440	2263	1996	6	10	4	3	35.4		JAPAN	MIYAGI	AYUKAWA	38.3	141.5	85	3482						.12		2												 
15441	2263	1996	6	10	4	3	35.4		JAPAN	SHIZUOKA	MINAMI-IZU	34.617	138.883	85	3926						.06		2												 
15442	2263	1996	6	10	4	3	35.4		JAPAN	SHIZUOKA	OMAEZAKI	34.6083	138.2222	85	3971						.08		2												 
15443	2263	1996	6	10	4	3	35.4		JAPAN	WAKAYAMA	KUSHIMOTO	33.467	135.783	85	4223						.11		2												 
15444	2263	1996	6	10	4	3	35.4		JAPAN	WAKAYAMA	URAGAMI	33.55	135.9	85	4209						.11		2												 
11443	2263	1996	6	10	4	3	35.4		USA	OR	SOUTH BEACH, OR	44.625	-124.043	88	3962						.02		2												 
11624	2263	1996	6	10	4	3	35.4		USA	CA	SAN FRANCISCO, CA	37.807	-122.465	88	4502						.02		2												 
6504	2263	1996	6	10	4	3	35.4		USA	HI	KAWAIHAE, HAWAII, HI	20.0366	-155.829	80	3987	10	9				.08		2												 
6505	2263	1996	6	10	4	3	35.4		USA TERRITORY	HI	MIDWAY ISLANDS	28.215	-177.361	80	2597						.26		2												 
6492	2263	1996	6	10	4	3	35.4		USA	AK	ADAK, SWEEPER COVE, AK	51.863	-176.632	87	77	10	4	35	0	31	.51		2		R										 
6493	2263	1996	6	10	4	3	35.4		USA	AK	KODIAK, AK	57.75	-152.483	87	1745	10	7	25	3	22	.07		2												 
6494	2263	1996	6	10	4	3	35.4		USA	AK	SAND POINT, AK	55.337	-160.502	87	1206	10	6	42	2	39	.05		2												 
6495	2263	1996	6	10	4	3	35.4		USA	AK	SHEMYA ISLAND, AK	52.731	174.103	87	578	10	5	38	1	34	.08		2												 
6496	2263	1996	6	10	4	3	35.4		USA	AK	UNALASKA, DUTCH HARBOR, AK	53.883	-166.533	87	790	10	6	10	2	6	.06		2												 
6497	2264	1996	6	10	15	24	56		USA	AK	ADAK, SWEEPER COVE, AK	51.863	-176.632	87	45						.18		2												 
6498	2263	1996	6	10	4	3	35.4		CHILE	COPIAPO	CALDERA	-27.0644	-70.8247	89	13469	10	22	44	18	40	.12		2												 
6499	2263	1996	6	10	4	3	35.4		USA	CA	CRESCENT CITY, CA	41.7456	-124.184	88	4125						.14		2												 
6500	2263	1996	6	10	4	3	35.4		USA	HI	HILO, HAWAII, HI	19.7303	-155.0553	80	4050	10	9	1	4	57	.19		2												 
6501	2263	1996	6	10	4	3	35.4		USA	HI	HONOLULU, OAHU, HI	21.3067	-157.867	80	3775						.05		2												 
6502	2263	1996	6	10	4	3	35.4		USA TERRITORY	HI	JOHNSTON ISLAND	16.7363	-169.5283	80	3940						.02		2												 
6503	2263	1996	6	10	4	3	35.4		USA	HI	KAHULUI, MAUI, HI	20.895	-156.477	80	3872	10	8	53	4	49	.28		2												 
6506	2263	1996	6	10	4	3	35.4		USA	HI	NAWILIWILI, KAUAI, HI	21.927	-159.36	80	3654	10	8	28	4	24	.17		2												 
6507	2263	1996	6	10	4	3	35.4		USA	HI	PORT ALLEN, KAUAI, HI	21.91	-159.58	80	3647						.1		2												 
6508	2263	1996	6	10	4	3	35.4		USA TERRITORY	AS	PAGO PAGO, AMERICAN SAMOA	-14.2766	-170.689	81	7354						.07		2												 
6509	2263	1996	6	10	4	3	35.4		USA	WA	PORT ANGELES, WA	48.125	-123.44	88	3816						.04		2												 
10569	2263	1996	6	10	4	3	35.4		USA	CA	POINT REYES, CA	37.997	-122.975	88	4453						.06		2												 
10570	2263	1996	6	10	4	3	35.4		USA	CA	MONTEREY, CA	36.605	-121.888	88	4625								2												 
10571	2263	1996	6	10	4	3	35.4		USA	CA	PORT SAN LUIS, CA	35.17666	-120.755	88	4805						.09		2												 
10572	2263	1996	6	10	4	3	35.4		USA	CA	SANTA MONICA, CA	34.008	-118.5	88	5047								2												 
10573	2263	1996	6	10	4	3	35.4		ECUADOR	GALAPAGOS ISLANDS	BALTRA ISLAND	-.433	-90.283	89	9865						.04		2												 
10574	2263	1996	6	10	4	3	35.4		PERU		TALARA	-4.583	-81.283	89	10848								2												 
10565	2263	1996	6	10	4	3	35.4		USA	OR	WC69 BPR, OFF OREGON COAST	45.93	-129.98	88	3486	10	9	3	5	0			3												 
10566	2263	1996	6	10	4	3	35.4		USA	OR	CHARLESTON, OR	43.352	-124.192	88	4026						.03		2												 
10567	2263	1996	6	10	4	3	35.4		USA	OR	PORT ORFORD, OR	42.737	-124.497	88	4042						.06		2												 
10568	2263	1996	6	10	4	3	35.4		USA	CA	ARENA COVE, CA	38.914	-123.711	88	4341						.06		2												 
10545	2263	1996	6	10	4	3	35.4		JAPAN	MIE	OWASE	34.083	136.2	85	4148								2												 
10546	2263	1996	6	10	4	3	35.4		JAPAN	MIYAGI	ISHINOMAKI	38.417	141.267	85	3490								2												 
10547	2263	1996	6	10	4	3	35.4		JAPAN	SHIZUOKA	YAIZU	34.867	138.333	85	3945								2												 
10550	2263	1996	6	10	4	3	35.4		JAPAN	TOKYO	YAENE, HACHIJO ISLAND	33.1	139.767	85	3982								2												 
10552	2263	1996	6	10	4	3	35.4		USA	HI	HALEIWA, OAHU, HI	21.593	-158.1055	80	3736								2												 
10553	2263	1996	6	10	4	3	35.4		USA	HI	WAIANAE, OAHU, HI	21.4498	-158.197	80	3747								2												 
10554	2263	1996	6	10	4	3	35.4		USA	HI	MOKUOLOE, OAHU, HI	21.437	-157.793	80	3764								2												 
10555	2263	1996	6	10	4	3	35.4		USA	HI	MAKAPUU POINT, OAHU, HI	21.3199	-157.6688	80	3781								2												 
10556	2263	1996	6	10	4	3	35.4		USA	AK	SITKA, AK	57.052	-135.342	87	2764								2												 
15457	2265	1996	9	4	18	16	1.9		JAPAN	WAKAYAMA	KUSHIMOTO	33.467	135.783	85	443						.05		2												 
15456	2265	1996	9	4	18	16	1.9		JAPAN	TOKYO	YAENE, HACHIJO ISLAND	33.1	139.767	85	173						.19		2												 
15455	2265	1996	9	4	18	16	1.9		JAPAN	TOKYO	OKADA	34.783	139.383	85	363						.2		2												 
15454	2265	1996	9	4	18	16	1.9		JAPAN	BONIN IS, TOKYO	MIYAKE ISLAND	34.067	139.483	85	283						.17		2												 
15458	2265	1996	9	4	18	16	1.9		JAPAN	WAKAYAMA	URAGAMI	33.55	135.9	85	438						.04		2												 
15445	2265	1996	9	4	18	16	1.9		JAPAN	BONIN IS, TOKYO	CHICHIJIMA ISLAND	27.0939	142.1947	85	543						.03		2												 
15453	2265	1996	9	4	18	16	1.9		JAPAN	SHIZUOKA	OMAEZAKI	34.6083	138.2222	85	375						.03		2												 
15447	2265	1996	9	4	18	16	1.9		JAPAN	KAGOSHIMA	NAZE	28.383	129.5	85	1065						.06		2												 
15448	2265	1996	9	4	18	16	1.9		JAPAN	KAGOSHIMA	TANEGASHIMA	30.733	131	85	855						.07		2												 
15449	2265	1996	9	4	18	16	1.9		JAPAN	KOCHI	TOSA-SHIMIZU	32.7792	132.9589	85	670						.13		2												 
15450	2265	1996	9	4	18	16	1.9		JAPAN	MIE	OWASE	34.083	136.2	85	448						.05		2												 
15451	2265	1996	9	4	18	16	1.9		JAPAN	MIYAZAKI	ABURATSU	31.583	131.417	85	807						.04		2												 
15452	2265	1996	9	4	18	16	1.9		JAPAN	SHIZUOKA	MINAMI-IZU	34.617	138.883	85	354						.09		2												 
15446	2265	1996	9	4	18	16	1.9		JAPAN	CHIBA	MERA	34.9189	139.825	85	374						.13		2												 
6513	2266	1996	9	5	8	14	14.4		CHILE	ISLA DE PASCUA	EASTER ISLAND	-27.15	-109.45	89	690						.09		2												 
32415	5641	1996	9	5	23	42	6		TAIWAN		GENG FANG	24.9	121.8667	84	336						.03		2												 
6514	2266	1996	9	5	8	14	14.4		CHILE	VALPARAISO	JUAN FERNANDEZ ISLANDS 	-33.636017	-78.829881	89	3615						.05		2												 
32413	5641	1996	9	5	23	42	6		TAIWAN		SU-AO, YILAN	24.5925	121.86694	84	302						.04		2												 
32414	5641	1996	9	5	23	42	6		TAIWAN		CHANGKANG (TAITUNG)	22.783333	121.183333	84	104						.11		2												 
15459	2267	1996	10	18	10	50	20.8		JAPAN	KAGOSHIMA	TANEGASHIMA	30.733	131	85	20						.17		2												 
15460	2268	1996	10	19	14	44	40.7		JAPAN	KAGOSHIMA	TANEGASHIMA	30.733	131	85	136						.09		2												 
6517	2268	1996	10	19	14	44	40.7		JAPAN	MIYAZAKI	NICHINAN, KYUSHU	31.6	131.38	85	33						.2		2												 
15463	2268	1996	10	19	14	44	40.7		JAPAN	MIYAZAKI	ABURATSU	31.583	131.417	85	34						.09		2												 
6516	2268	1996	10	19	14	44	40.7		JAPAN	MIYAZAKI	MIYAZAKIKO	31.9	131.45	85	2						.55		2												 
15462	2268	1996	10	19	14	44	40.7		JAPAN	KOCHI	TOSA-SHIMIZU	32.7792	132.9589	85	172						.14		2												 
15461	2268	1996	10	19	14	44	40.7		JAPAN	KOCHI	MUROTOMISAKI	33.267	134.167	85	296						.14		2												 
6519	2269	1996	11	12	16	59	44		PERU		CALLAO LA PUNTA	-12.069	-77.1668	89	363						.13		2												 
6521	2269	1996	11	12	16	59	44		CHILE	COPIAPO	CALDERA	-27.0644	-70.8247	89	1433						.11		2												 
6520	2269	1996	11	12	16	59	44		CHILE	ARICA	ARICA	-18.4758	-70.3232	89	689						.18		2												 
15466	2270	1996	12	2	22	17	59.2		JAPAN	MIYAZAKI	ABURATSU	31.583	131.417	85	25						.12		2												 
15467	2270	1996	12	2	22	17	59.2		JAPAN	MIYAZAKI	HOSOSHIMA	32.433	131.667	85	79						.07		2												 
15465	2270	1996	12	2	22	17	59.2		JAPAN	KOCHI	TOSA-SHIMIZU	32.7792	132.9589	85	190						.12		2												 
15464	2270	1996	12	2	22	17	59.2		JAPAN	KOCHI	MUROTOMISAKI	33.267	134.167	85	314						.07		2												 
10467	3032	1997	4	18					AUSTRALIA		NORFOLK ISLAND	-29.058333	167.953611	81		18	16	30					2												 
15491	2273	1997	4	21	12	2	26.4		JAPAN	SHIZUOKA	MINAMI-IZU	34.617	138.883	85	6014						.06		2												 
15492	2273	1997	4	21	12	2	26.4		JAPAN	SHIZUOKA	OMAEZAKI	34.6083	138.2222	85	6048						.06		2												 
15493	2273	1997	4	21	12	2	26.4		JAPAN	SHIZUOKA	UCHIURA	35.017	138.883	85	6051						.05		2												 
15494	2273	1997	4	21	12	2	26.4		JAPAN	BONIN IS, TOKYO	MIYAKE ISLAND	34.067	139.483	85	5933						.09		2												 
15495	2273	1997	4	21	12	2	26.4		JAPAN	TOKYO	OKADA	34.783	139.383	85	6004						.12		2												 
15496	2273	1997	4	21	12	2	26.4		JAPAN	WAKAYAMA	KUSHIMOTO	33.467	135.783	85	6079						.07		2												 
15497	2273	1997	4	21	12	2	26.4		JAPAN	WAKAYAMA	SHIRAHAMA	33.683	135.383	85	6121						.07		2												 
15498	2273	1997	4	21	12	2	26.4		JAPAN	WAKAYAMA	URAGAMI	33.55	135.9	85	6080						.05		2												 
15468	2273	1997	4	21	12	2	26.4		JAPAN	AOMORI	HACHINOHE	40.533	141.533	85	6451						.08		2												 
15469	2273	1997	4	21	12	2	26.4		JAPAN	AOMORI	MUTSUOGAWARA	40.933	141.4	85	6496						.04		2												 
15470	2273	1997	4	21	12	2	26.4		JAPAN	BONIN IS, TOKYO	CHICHIJIMA ISLAND	27.0939	142.1947	85	5144						.15		2												 
15472	2273	1997	4	21	12	2	26.4		JAPAN	CHIBA	MERA	34.9189	139.825	85	5995						.09		2												 
15473	2273	1997	4	21	12	2	26.4		JAPAN	FUKUSHIMA	ONAHAMA	36.933	140.9	85	6133						.07		2												 
15474	2273	1997	4	21	12	2	26.4		JAPAN	HOKKAIDO	HAKODATE	41.7187	140.7247	85	6599						.04		2												 
15475	2273	1997	4	21	12	2	26.4		JAPAN	HOKKAIDO	HANASAKI	43.2781	145.5678	85	6574						.08		2												 
